interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
84,"[63.96128071481757, 19.439644532214267, 46.763081124697415, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[780.1531747718732, 1575.0295402728193, 5017.14611846283, 0, 0, 0]","[3248.846825228127, 6526.970459727181, 11093.85388153717, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2577, 1575, 7534, 0, 0, 0]","[445.2921333333333, 2058.004266666667, 308.9792, 0, 0, 0]","[0.0005333333333333334, 0.0033333333333333335, 0.018533333333333332, 0, 0, 0]","[0.0, 0.0012, 0.0025333333333333336, 0, 0, 0]","[3849.7078666666666, 15121.995733333333, 34051.0208, 4295, 17180, 34360]","[371.99946666666665, 359.99666666666667, 376.5214666666667, 372.0, 360.0, 376.54]","[200.0, 304.9988, 266.74746666666664, 200.0, 305.0, 266.75]","[(5, 0.042083333333333334, 0.06232777777777778), (2, 0.0, 5.555555555555555e-05), (8, 0.0, 0.0029), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.05791666666666, 10.047672222222221), (16103, 51.900000000000006, 6.189944444444444), (32204, 58.2, 11.637099999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
85,"[43.01315462894018, 49.46926684769193, 36.31059524548445, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1033.528749296455, 3091.9569053975893, 1243.311401391711, 0, 0, 0]","[2995.4712507035447, 5010.043094602411, 14867.688598608289, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1733, 4008, 5850, 0, 0, 0]","[392.86440000000005, 4686.433466666667, 281.01733333333334, 0, 0, 0]","[0.0005333333333333334, 0.009733333333333332, 0.0092, 0, 0, 0]","[0.0, 0.0037333333333333333, 0.0029333333333333334, 0, 0, 0]","[3902.1356, 12493.566533333333, 34078.98266666666, 4295, 17180, 34360]","[371.99946666666665, 359.9902666666667, 376.5308, 372.0, 360.0, 376.54]","[200.0, 304.99626666666666, 266.7470666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.019194444444444445), (5, 0.0, 0.001188888888888889), (6, 1.666666666666667e-05, 0.0013111111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.090805555555555), (16100, 51.900000000000006, 6.188811111111111), (32206, 58.199983333333336, 11.638688888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
86,"[39.563167038967485, 59.46679832140212, 11.060765936316802, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[708.808849284464, 1798.7314830818004, 0, 0, 0, 0]","[3320.191150715536, 6303.2685169182, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1594, 4818, 1782, 0, 0, 0]","[64.3984, 4010.449866666667, 145.4024, 0, 0, 0]","[0.0, 0.012, 0.0, 0, 0, 0]","[0.0, 0.0036, 0.002, 0, 0, 0]","[4230.6016, 13169.550133333334, 34214.5976, 4295, 17180, 34360]","[372.0, 359.988, 376.54, 372.0, 360.0, 376.54]","[200.0, 304.9964, 266.748, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0002111111111111111), (6, 0.0, 0.0015777777777777778), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109788888888888), (16099, 51.900000000000006, 6.188422222222222), (32209, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
87,"[38.91784561926036, 38.71883485559121, 25.901557941778908, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1015.7972195239104, 2004.1525096022583, 4173.834369008219, 0, 0, 0]","[3013.2027804760896, 6097.847490397742, 11937.165630991782, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1568, 3137, 4173, 0, 0, 0]","[396.27279999999996, 287.3077333333334, 0.0, 0, 0, 0]","[0.03293333333333333, 0.018133333333333335, 0.018933333333333333, 0, 0, 0]","[0.03306666666666667, 0.0, 0.0005333333333333334, 0, 0, 0]","[3898.7272000000003, 16892.692266666665, 34360.0, 4295, 17180, 34360]","[371.96706666666665, 359.9818666666667, 376.5210666666667, 372.0, 360.0, 376.54]","[199.96693333333334, 305.0, 266.74946666666665, 200.0, 305.0, 266.75]","[(6, 0.0001, 0.012905555555555554), (4, 0.0, 0.0024055555555555557), (6, 0.0, 0.0028444444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09989999999999, 10.097094444444444), (16101, 51.900000000000006, 6.187594444444444), (32206, 58.2, 11.637155555555553), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
88,"[39.116406056093325, 36.793384349543324, 35.99404133821613, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1051.668360974683, 1676.3140486108393, 5279.168384121347, 0, 0, 0]","[2977.3316390253167, 6425.68595138916, 10831.831615878653, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1576, 2981, 5799, 0, 0, 0]","[422.22546666666665, 3435.8313333333335, 27.962, 0, 0, 0]","[0.0512, 1.5806666666666667, 0.018666666666666668, 0, 0, 0]","[0.028800000000000003, 0.01906666666666667, 0.00026666666666666673, 0, 0, 0]","[3872.7745333333332, 13744.168666666666, 34332.038, 4295, 17180, 34360]","[371.9488, 358.4193333333333, 376.52133333333336, 372.0, 360.0, 376.54]","[199.9712, 304.9809333333333, 266.7497333333333, 200.0, 305.0, 266.75]","[(6, 0.0, 0.008327777777777778), (6, 0.0, 0.0009666666666666666), (8, 0.0, 0.003422222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.101672222222222), (16099, 51.900000000000006, 6.189033333333333), (32204, 58.2, 11.636577777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
89,"[42.09481260858774, 40.792396939027405, 48.414126993979266, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[843.1727216325125, 3034.1652145260095, 5290.008966810129, 0, 0, 0]","[3185.8272783674875, 5067.83478547399, 10820.991033189872, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1696, 3305, 7800, 0, 0, 0]","[494.92653333333317, 3147.124666666667, 116.04173333333331, 0, 0, 0]","[0.0504, 0.20159999999999997, 0.018266666666666664, 0, 0, 0]","[0.017466666666666665, 0.0038666666666666667, 0.00013333333333333337, 0, 0, 0]","[3800.0734666666667, 14032.875333333333, 34243.95826666667, 4295, 17180, 34360]","[371.9496, 359.7984, 376.5217333333334, 372.0, 360.0, 376.54]","[199.98253333333332, 304.9961333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(6, 0.00011666666666666667, 0.008472222222222223), (7, 0.0, 0.002038888888888889), (11, 0.00065, 0.0029000000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09988333333332, 10.101527777777777), (16098, 51.900000000000006, 6.187961111111111), (32201, 58.19935, 11.637099999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
90,"[38.27252419955324, 53.25845470254258, 35.46024455341071, 0.0, 0.0, 0.0]","[3, 4, 3, 0, 0, 0]","[1273.635845338138, 2238.2134850311527, 0, 0, 0, 0]","[2755.364154661862, 5863.786514968848, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1542, 4315, 5713, 0, 0, 0]","[218.1028, 3059.044133333334, 100.6616, 0, 0, 0]","[0.018666666666666665, 0.0276, 0.009466666666666667, 0, 0, 0]","[0.0009333333333333333, 0.002133333333333333, 0.0, 0, 0, 0]","[4076.8972, 14120.955866666667, 34259.3384, 4295, 17180, 34360]","[371.98133333333334, 359.9724, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99906666666666, 304.99786666666665, 266.75, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0028555555555555556), (10, 0.0, 0.00305), (8, 0.0, 0.0014222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107144444444444), (16095, 51.900000000000006, 6.1869499999999995), (32204, 58.2, 11.638577777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
91,"[50.48399106478034, 37.126635398667, 14.822171187387498, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[253.15647776580917, 1007.7389936476189, 2138.308283086843, 0, 0, 0]","[3775.843522234191, 7094.261006352381, 13972.691716913158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2034, 3008, 2388, 0, 0, 0]","[425.02079999999995, 2888.4758666666667, 46.1364, 0, 0, 0]","[0.0188, 0.018666666666666665, 0.0002666666666666667, 0, 0, 0]","[0.0, 0.0015999999999999999, 0.0002666666666666667, 0, 0, 0]","[3869.9792, 14291.524133333332, 34313.8636, 4295, 17180, 34360]","[371.9812, 359.98133333333334, 376.53973333333334, 372.0, 360.0, 376.54]","[200.0, 304.9984, 266.7497333333333, 200.0, 305.0, 266.75]","[(8, 0.0, 0.003583333333333333), (8, 0.0, 0.002172222222222222), (2, 0.0, 0.0005888888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.106416666666666), (16097, 51.900000000000006, 6.187827777777778), (32210, 58.2, 11.63941111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
92,"[24.74559444030777, 51.46877314243397, 39.63130780212277, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[637.6486275286459, 1511.889907691384, 5199.899137012501, 0, 0, 0]","[3391.351372471354, 6590.110092308616, 10911.1008629875, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[997, 4170, 6385, 0, 0, 0]","[90.08906666666667, 454.3814666666667, 244.4036, 0, 0, 0]","[0.004666666666666666, 0.0088, 0.00013333333333333337, 0, 0, 0]","[0.004266666666666667, 0.0024000000000000002, 0.0010666666666666667, 0, 0, 0]","[4204.910933333334, 16725.618533333334, 34115.5964, 4295, 17180, 34360]","[371.99533333333335, 359.9912, 376.5398666666667, 372.0, 360.0, 376.54]","[199.99573333333333, 304.9976, 266.74893333333335, 200.0, 305.0, 266.75]","[(3, 0.0, 1.6666666666666667e-05), (10, 0.0, 0.00561111111111111), (5, 1.666666666666667e-05, 0.0019722222222222216), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109983333333332), (16095, 51.900000000000006, 6.184388888888888), (32207, 58.199983333333336, 11.638027777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
93,"[34.872176718788786, 39.002715378918786, 53.49140338898889, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[248.71930150793688, 599.9449131617434, 3622.3336184153645, 0, 0, 0]","[3780.280698492063, 7502.055086838256, 12488.666381584635, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1405, 3160, 8618, 0, 0, 0]","[210.76173333333332, 271.2296, 2253.648666666667, 0, 0, 0]","[0.0152, 0.0, 0.0009333333333333333, 0, 0, 0]","[0.0056, 0.0028, 0.0015999999999999999, 0, 0, 0]","[4084.2382666666667, 16908.7704, 32106.351333333332, 4295, 17180, 34360]","[371.9848, 360.0, 376.5390666666667, 372.0, 360.0, 376.54]","[199.9944, 304.9972, 266.7484, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0011333333333333332), (7, 0.0, 0.0039), (7, 1.666666666666667e-05, 0.0014111111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108866666666666), (16098, 51.900000000000006, 6.1861), (32205, 58.199983333333336, 11.638588888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
94,"[26.8801191362621, 40.75536904468033, 53.106573148780335, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[674.467370947671, 1808.5237180773966, 5076.080943245086, 0, 0, 0]","[3354.532629052329, 6293.476281922603, 11034.919056754914, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1083, 3302, 8556, 0, 0, 0]","[169.8684, 1283.4553333333333, 5136.883866666667, 0, 0, 0]","[0.009466666666666667, 1.3722666666666667, 0.0036, 0, 0, 0]","[0.0002666666666666667, 2.940533333333333, 0.007599999999999999, 0, 0, 0]","[4125.1316, 15896.544666666667, 29223.116133333333, 4295, 17180, 34360]","[371.99053333333336, 358.6277333333333, 376.5364, 372.0, 360.0, 376.54]","[199.99973333333332, 302.05946666666665, 266.7424, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0016944444444444442), (4, 0.07585, 0.04727777777777777), (7, 0.0, 0.0010611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108305555555555), (16101, 51.82415, 6.142722222222222), (32205, 58.2, 11.638938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
95,"[30.75204765450484, 40.75536904468033, 54.763825957420394, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[835.7530095895332, 2635.672420884169, 4363.446676516234, 0, 0, 0]","[3193.246990410467, 5466.327579115831, 11747.553323483766, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1239, 3302, 8823, 0, 0, 0]","[130.19626666666665, 1535.1134666666667, 5132.6892, 0, 0, 0]","[0.0, 1.4465333333333334, 0.08333333333333333, 0, 0, 0]","[0.0, 2.4292, 0.006666666666666666, 0, 0, 0]","[4164.803733333333, 15644.886533333334, 29227.3108, 4295, 17180, 34360]","[372.0, 358.5534666666667, 376.4566666666667, 372.0, 360.0, 376.54]","[200.0, 302.5708, 266.74333333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0005777777777777779), (4, 0.0017166666666666665, 0.0026166666666666664), (7, 0.04506666666666667, 0.016155555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109422222222221), (16101, 51.89828333333334, 6.187383333333333), (32205, 58.15493333333334, 11.623844444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
96,"[47.58004467609829, 40.75536904468033, 42.66029420892558, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[389.072940082895, 599.9449131617434, 2010.2595573766505, 0, 0, 0]","[3639.927059917105, 7502.055086838256, 14100.74044262335, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1917, 3302, 6873, 0, 0, 0]","[245.01506666666666, 1140.8493333333333, 4643.091866666667, 0, 0, 0]","[0.0002666666666666667, 1.3894666666666664, 0.08199999999999999, 0, 0, 0]","[0.002, 2.653733333333333, 0.005733333333333333, 0, 0, 0]","[4049.984933333333, 16039.150666666666, 29716.908133333334, 4295, 17180, 34360]","[371.9997333333333, 358.6105333333333, 376.458, 372.0, 360.0, 376.54]","[199.998, 302.3462666666667, 266.74426666666665, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0011611111111111112), (4, 0.00225, 0.06543333333333333), (5, 1.666666666666667e-05, 0.00022777777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108838888888888), (16101, 51.89775000000001, 6.1245666666666665), (32207, 58.199983333333336, 11.639772222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
97,"[32.71283196823033, 39.804986423105404, 35.47886537148532, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[1067.720381041334, 1656.1417861259636, 3400.6251365118305, 0, 0, 0]","[2961.279618958666, 6445.858213874037, 12710.37486348817, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1318, 3225, 5716, 0, 0, 0]","[195.73346666666666, 334.1442666666667, 241.87080000000003, 0, 0, 0]","[0.009199999999999998, 0.014533333333333332, 0.10106666666666667, 0, 0, 0]","[0.002266666666666667, 0.0092, 0.003466666666666667, 0, 0, 0]","[4099.266533333333, 16845.855733333334, 34118.1292, 4295, 17180, 34360]","[371.9908, 359.98546666666664, 376.43893333333335, 372.0, 360.0, 376.54]","[199.99773333333334, 304.9908, 266.74653333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0016444444444444445), (5, 0.0, 0.004111111111111111), (7, 0.0, 0.0023666666666666662), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108355555555555), (16100, 51.900000000000006, 6.185888888888888), (32205, 58.2, 11.637633333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
98,"[50.43435095557211, 26.70945445568995, 39.4326857426603, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[340.1411929264844, 1097.1572057186477, 5635.162371377903, 0, 0, 0]","[3688.8588070735154, 7004.842794281352, 10475.837628622097, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2032, 2164, 6353, 0, 0, 0]","[316.2007142857143, 135.61453333333333, 182.10146666666665, 0, 0, 0]","[0.009866666666666666, 0.014666666666666666, 0.12133333333333333, 0, 0, 0]","[0.0030666666666666663, 0.007466666666666666, 0.10933333333333331, 0, 0, 0]","[3978.799285714286, 17044.385466666667, 34177.89853333333, 4295, 17180, 34360]","[371.99013333333335, 359.98533333333336, 376.4186666666667, 372.0, 360.0, 376.54]","[199.99693333333335, 304.9925333333333, 266.6406666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0015896825396825398), (4, 0.0, 0.003822222222222222), (7, 0.0, 0.0024999999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108410317460317), (16101, 51.900000000000006, 6.186177777777777), (32205, 58.2, 11.6375), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
99,"[29.33730454206999, 42.59442113058504, 49.990689590962695, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[463.4866838317982, 2957.6053875545117, 1397.7390594094966, 0, 0, 0]","[3565.513316168202, 5144.394612445489, 14713.260940590504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1182, 3451, 8054, 0, 0, 0]","[37.697, 71.912, 108.00213333333332, 0, 0, 0]","[0.0, 0.0088, 0.11573333333333333, 0, 0, 0]","[0.0, 0.0, 0.10413333333333334, 0, 0, 0]","[4257.303, 17108.088, 34251.997866666665, 4295, 17180, 34360]","[372.0, 359.9912, 376.4242666666667, 372.0, 360.0, 376.54]","[200.0, 305.0, 266.6458666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 2.3809523809523807e-05), (8, 0.0, 0.0008166666666666667), (9, 0.0, 0.0025611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10997619047619), (16097, 51.900000000000006, 6.189183333333333), (32203, 58.2, 11.637438888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,"[26.259617771159093, 52.70303628733646, 10.5517969089442, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[880.5912535396187, 1691.9977007089433, 1700.3789519328436, 0, 0, 0]","[3148.4087464603813, 6410.002299291056, 14410.621048067156, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1058, 4270, 1700, 0, 0, 0]","[83.886, 123.02906666666667, 2.796, 0, 0, 0]","[0.009333333333333334, 0.008933333333333333, 0.0, 0, 0, 0]","[0.0002666666666666667, 0.0, 0.0, 0, 0, 0]","[4211.114, 17056.970933333334, 34357.204, 4295, 17180, 34360]","[371.99066666666664, 359.99106666666665, 376.54, 372.0, 360.0, 376.54]","[199.99973333333332, 305.0, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 0.001111111111111111), (10, 0.0, 0.0016055555555555554), (2, 0.0, 5.555555555555555e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108888888888888), (16095, 51.900000000000006, 6.188394444444444), (32210, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,"[36.23727972201539, 36.57121698346087, 26.75811557321085, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[752.4527461890082, 615.6891135853655, 2191.1105592662866, 0, 0, 0]","[3276.5472538109916, 7486.310886414634, 13919.889440733714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1460, 2963, 4311, 0, 0, 0]","[637.5330666666665, 95.50506666666666, 2021.6518666666666, 0, 0, 0]","[1.0640000000000003, 0.0, 0.0006666666666666666, 0, 0, 0]","[0.31573333333333337, 0.0, 0.0016, 0, 0, 0]","[3657.4669333333336, 17084.49493333333, 32338.348133333333, 4295, 17180, 34360]","[370.936, 360.0, 376.53933333333333, 372.0, 360.0, 376.54]","[199.68426666666667, 305.0, 266.7484, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0050555555555555545), (8, 0.0, 0.0006944444444444444), (3, 0.0, 6.111111111111111e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.104944444444444), (16097, 51.900000000000006, 6.189305555555555), (32209, 58.2, 11.639938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
