interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
85,"[45.371059816331595, 42.63144902493212, 40.6989013717336, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[628.499655830894, 1193.8774572874102, 3155.9731093389423, 0, 0, 0]","[3400.500344169106, 6908.12254271259, 12955.026890661058, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1828, 3454, 6557, 0, 0, 0]","[186.64346666666665, 2622.1350666666667, 132.4674666666667, 0, 0, 0]","[0.0002666666666666667, 0.17253333333333337, 0.014133333333333335, 0, 0, 0]","[0.002, 0.15039999999999998, 0.004933333333333334, 0, 0, 0]","[4108.356533333334, 14557.864933333334, 34227.53253333333, 4295, 17180, 34360]","[371.9997333333333, 359.8274666666667, 376.5258666666667, 372.0, 360.0, 376.54]","[199.998, 304.8496, 266.7450666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0006833333333333333), (8, 0.0, 0.005855555555555555), (8, 0.0, 0.001172222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109316666666667), (16097, 51.900000000000006, 6.184144444444444), (32204, 58.2, 11.638827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
86,"[41.32539091586002, 25.783757097013083, 58.31419527031221, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[859.2334467894647, 2089.257227841808, 2861.6655108607274, 0, 0, 0]","[3169.766553210535, 6012.742772158192, 13249.334489139274, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1665, 2089, 9395, 0, 0, 0]","[190.57639999999998, 17.473866666666666, 2035.8077333333333, 0, 0, 0]","[0.00013333333333333337, 0.0, 0.010533333333333332, 0, 0, 0]","[0.002, 0.0, 0.0032, 0, 0, 0]","[4104.4236, 17162.526133333333, 32324.192266666665, 4295, 17180, 34360]","[371.99986666666666, 360.0, 376.5294666666667, 372.0, 360.0, 376.54]","[199.998, 305.0, 266.7468, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0006722222222222222), (5, 0.0, 0.000638888888888889), (9, 0.0, 0.0018555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109327777777777), (16100, 51.900000000000006, 6.18936111111111), (32203, 58.2, 11.638144444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
87,"[38.91784561926036, 37.003209084176746, 32.43746508596611, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[659.8799230400384, 2105.0759609818797, 2047.4687601779385, 0, 0, 0]","[3369.120076959962, 5996.92403901812, 14063.531239822061, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1568, 2998, 5226, 0, 0, 0]","[171.87626666666665, 36.52226666666667, 1977.2624000000003, 0, 0, 0]","[0.0008, 0.0, 0.0, 0, 0, 0]","[0.002933333333333333, 0.0, 0.0018666666666666664, 0, 0, 0]","[4123.123733333334, 17143.477733333333, 32382.7376, 4295, 17180, 34360]","[371.9992, 360.0, 376.54, 372.0, 360.0, 376.54]","[199.99706666666665, 305.0, 266.7481333333333, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0006388888888888888), (7, 0.0, 0.0007277777777777778), (3, 0.0, 0.000988888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109361111111111), (16098, 51.900000000000006, 6.189272222222222), (32209, 58.2, 11.63901111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
88,"[34.30131546289402, 39.99012589484078, 28.558127987089566, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1048.0061362186907, 1074.8969040677582, 1547.3700596382855, 0, 0, 0]","[2980.9938637813093, 7027.103095932242, 14563.629940361714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1382, 3240, 4601, 0, 0, 0]","[113.24373333333335, 807.7503999999999, 2178.2408, 0, 0, 0]","[0.0, 15.326799999999999, 1.5892000000000002, 0, 0, 0]","[0.0, 4.983733333333333, 0.03693333333333333, 0, 0, 0]","[4181.756266666666, 16372.2496, 32181.7592, 4295, 17180, 34360]","[372.0, 344.6732, 374.9508, 372.0, 360.0, 376.54]","[200.0, 300.01626666666664, 266.7130666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0005277777777777777), (6, 0.0, 0.01700555555555556), (4, 0.0, 0.0012499999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109472222222221), (16099, 51.900000000000006, 6.172994444444444), (32208, 58.2, 11.638749999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
89,"[53.80987838173243, 13.996544063194271, 44.174787412326985, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[502.6176964802392, 0, 4719.2311410578795, 0, 0, 0]","[3526.3823035197606, 8102, 11391.76885894212, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2168, 1134, 7117, 0, 0, 0]","[273.67519999999996, 1303.0292, 2236.9604, 0, 0, 0]","[0.012666666666666665, 38.00906666666667, 0.019333333333333334, 0, 0, 0]","[0.009733333333333332, 4.972533333333334, 0.0018666666666666669, 0, 0, 0]","[4021.3248, 15876.9708, 32123.0396, 4295, 17180, 34360]","[371.9873333333333, 321.9909333333333, 376.52066666666667, 372.0, 360.0, 376.54]","[199.99026666666666, 300.02746666666667, 266.7481333333333, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0003555555555555556), (2, 0.0, 0.0053), (4, 0.0, 0.0022055555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109644444444443), (16103, 51.900000000000006, 6.184699999999999), (32208, 58.2, 11.637794444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
90,"[31.670389674857287, 38.06467538879289, 55.12382844019614, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[1021.6247760781814, 2068.4310752189967, 3901.8999216188877, 0, 0, 0]","[3007.3752239218184, 6033.568924781003, 12209.100078381112, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1276, 3084, 8881, 0, 0, 0]","[171.52786666666668, 4142.571733333334, 4638.8984, 0, 0, 0]","[0.0, 1.5853333333333335, 0.018799999999999997, 0, 0, 0]","[0.0004, 0.4378666666666667, 0.0030666666666666668, 0, 0, 0]","[4123.472133333334, 13037.428266666666, 29721.1016, 4295, 17180, 34360]","[372.0, 358.4146666666667, 376.5212, 372.0, 360.0, 376.54]","[199.9996, 304.56213333333335, 266.74693333333335, 200.0, 305.0, 266.75]","[(3, 0.0, 0.00014444444444444444), (7, 0.21001666666666666, 0.11895000000000003), (5, 0.04608333333333333, 0.01847222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109855555555555), (16098, 51.68998333333334, 6.07105), (32207, 58.15391666666667, 11.621527777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
91,"[42.11963266319186, 38.06467538879289, 27.155359692135804, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[887.4859518424604, 1778.0463828138727, 1313.5663730761196, 0, 0, 0]","[3141.5140481575395, 6323.953617186127, 14797.433626923881, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1697, 3084, 4375, 0, 0, 0]","[209.62453333333335, 3928.662266666667, 4472.525066666667, 0, 0, 0]","[0.0, 0.20586666666666664, 0.0, 0, 0, 0]","[0.00013333333333333337, 0.40426666666666666, 0.003733333333333333, 0, 0, 0]","[4085.375466666667, 13251.337733333334, 29887.47493333333, 4295, 17180, 34360]","[372.0, 359.7941333333333, 376.54, 372.0, 360.0, 376.54]","[199.99986666666666, 304.5957333333333, 266.74626666666666, 200.0, 305.0, 266.75]","[(5, 0.05478333333333333, 0.01941111111111111), (7, 0.058233333333333324, 0.05478333333333334), (2, 0.0, 0.001261111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.04521666666666, 10.090588888888888), (16098, 51.84176666666667, 6.1352166666666665), (32210, 58.2, 11.638738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
92,"[38.3469843633656, 41.06393483090595, 21.972565328036744, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1024.4882051141037, 1693.3067671155452, 1774.594981083238, 0, 0, 0]","[3004.511794885896, 6408.693232884455, 14336.405018916761, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1545, 3327, 3540, 0, 0, 0]","[123.554, 5361.715866666667, 2323.6437333333333, 0, 0, 0]","[0.0144, 0.0025333333333333336, 0.0132, 0, 0, 0]","[0.009333333333333334, 0.004, 0.018, 0, 0, 0]","[4171.446, 11818.284133333333, 32036.356266666666, 4295, 17180, 34360]","[371.9856, 359.99746666666664, 376.52680000000004, 372.0, 360.0, 376.54]","[199.99066666666667, 304.996, 266.732, 200.0, 305.0, 266.75]","[(4, 0.0009166666666666666, 0.004994444444444444), (6, 0.0, 0.0008388888888888891), (4, 0.0, 0.0011833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09908333333333, 10.105005555555556), (16099, 51.900000000000006, 6.189161111111111), (32208, 58.2, 11.638816666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
93,"[58.15338793745346, 23.957047642557395, 28.34709204891068, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[1125.5480119321132, 944.4846645042269, 2677.767629517169, 0, 0, 0]","[2903.4519880678868, 7157.515335495773, 13433.23237048283, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2343, 1941, 4567, 0, 0, 0]","[169.516, 4912.9257333333335, 7040.837200000001, 0, 0, 0]","[0.05559999999999999, 0.0008, 1.2421333333333335, 0, 0, 0]","[0.05280000000000001, 0.0034666666666666665, 0.0856, 0, 0, 0]","[4125.484, 12267.074266666667, 27319.1628, 4295, 17180, 34360]","[371.9444, 359.9992, 375.29786666666666, 372.0, 360.0, 376.54]","[199.9472, 304.99653333333333, 266.6644, 200.0, 305.0, 266.75]","[(7, 0.0, 0.003783333333333333), (4, 1.666666666666667e-05, 0.00023333333333333333), (6, 3.203133333333333, 0.7014222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106216666666667), (16101, 51.89998333333334, 6.189766666666666), (32206, 54.99686666666667, 10.938577777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
94,"[45.96674112683048, 41.36015798568255, 39.98510334554031, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1044.349789587519, 1547.8186749026802, 1607.05935521879, 0, 0, 0]","[2984.650210412481, 6554.18132509732, 14503.94064478121, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1852, 3351, 6442, 0, 0, 0]","[93.7568, 2236.960533333333, 6632.591066666667, 0, 0, 0]","[0.074, 0.0044, 1.2571999999999997, 0, 0, 0]","[0.06906666666666667, 0.013333333333333332, 0.09440000000000001, 0, 0, 0]","[4201.2432, 14943.039466666667, 27727.408933333332, 4295, 17180, 34360]","[371.926, 359.9956, 375.2828, 372.0, 360.0, 376.54]","[199.93093333333334, 304.9866666666667, 266.6556, 200.0, 305.0, 266.75]","[(6, 0.0009166666666666666, 0.004955555555555555), (6, 0.04548333333333333, 0.017205555555555554), (7, 2.814516666666667, 0.6683944444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09908333333333, 10.105044444444443), (16099, 51.85451666666667, 6.172794444444444), (32205, 55.38548333333333, 10.971605555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
95,"[52.295855050881116, 43.56948901505801, 24.964310098690337, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[446.2848497873626, 1875.0923037319199, 1874.6166507122373, 0, 0, 0]","[3582.7151502126376, 6226.90769626808, 14236.383349287762, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2107, 3530, 4022, 0, 0, 0]","[221.8596, 838.86, 226.49146666666667, 0, 0, 0]","[0.18693333333333334, 0.004, 1.0712, 0, 0, 0]","[0.17840000000000003, 0.018133333333333335, 0.8749333333333331, 0, 0, 0]","[4073.1404, 16341.14, 34133.50853333333, 4295, 17180, 34360]","[371.81306666666666, 359.996, 375.46880000000004, 372.0, 360.0, 376.54]","[199.8216, 304.9818666666667, 265.87506666666667, 200.0, 305.0, 266.75]","[(7, 1.666666666666667e-05, 0.003872222222222222), (7, 0.0, 0.00039999999999999996), (2, 0.0, 0.0022611111111111104), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 10.106127777777777), (16098, 51.900000000000006, 6.1895999999999995), (32210, 58.2, 11.637738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
96,"[30.52866716306776, 55.46778573191804, 21.718080814350444, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[1218.6356439957128, 2391.4601858346764, 2849.192436110309, 0, 0, 0]","[2810.3643560042874, 5710.539814165324, 13261.807563889692, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1230, 4494, 3499, 0, 0, 0]","[117.78773333333334, 875.2099999999999, 114.6436, 0, 0, 0]","[12.109066666666667, 0.0, 0.0088, 0, 0, 0]","[12.058133333333336, 0.011466666666666665, 0.0, 0, 0, 0]","[4177.212266666666, 16304.79, 34245.3564, 4295, 17180, 34360]","[359.89093333333335, 360.0, 376.5312, 372.0, 360.0, 376.54]","[187.94186666666667, 304.98853333333335, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 8.333333333333333e-05), (8, 0.04601666666666666, 0.016283333333333334), (3, 0.0, 0.0009), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109916666666667), (16097, 51.85398333333334, 6.1737166666666665), (32209, 58.2, 11.6391), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
97,"[47.257383966244724, 42.85361639101456, 37.4464651480355, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1001.4607477600707, 2193.8990879707226, 2271.6665220108034, 0, 0, 0]","[3027.5392522399293, 5908.100912029277, 13839.333477989196, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1904, 3472, 6033, 0, 0, 0]","[245.3644, 926.94, 163.57613333333336, 0, 0, 0]","[0.006266666666666667, 0.0, 0.0088, 0, 0, 0]","[0.0014666666666666667, 0.007466666666666667, 0.0, 0, 0, 0]","[4049.6356, 16253.06, 34196.423866666664, 4295, 17180, 34360]","[371.99373333333335, 360.0, 376.5312, 372.0, 360.0, 376.54]","[199.99853333333334, 304.9925333333333, 266.75, 200.0, 305.0, 266.75]","[(7, 0.05159999999999999, 0.01851111111111111), (6, 0.0, 3.8888888888888884e-05), (6, 0.0, 0.0012222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.0484, 10.091488888888888), (16099, 51.900000000000006, 6.189961111111111), (32206, 58.2, 11.638777777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
98,"[46.19012161826756, 38.28684275487534, 36.23611197318602, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1048.0049900537895, 2028.0416297493357, 4004.79954414397, 0, 0, 0]","[2980.9950099462103, 6073.958370250664, 12106.20045585603, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1861, 3102, 5838, 0, 0, 0]","[150.992, 67.1088, 100.66199999999999, 0, 0, 0]","[0.0009333333333333334, 0.009333333333333334, 0.009333333333333334, 0, 0, 0]","[0.0009333333333333334, 0.002266666666666667, 0.0004, 0, 0, 0]","[4144.008, 17112.8912, 34259.338, 4295, 17180, 34360]","[371.9990666666667, 359.99066666666664, 376.53066666666666, 372.0, 360.0, 376.54]","[199.99906666666666, 304.9977333333333, 266.7496, 200.0, 305.0, 266.75]","[(5, 0.0, 0.00025), (6, 0.0, 0.0011055555555555554), (6, 0.0, 0.0017722222222222228), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10975), (16099, 51.900000000000006, 6.188894444444444), (32206, 58.2, 11.638227777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
99,"[43.78257632166791, 37.126635398667, 36.23611197318602, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[656.0493638683514, 832.4748286142847, 2171.762405620712, 0, 0, 0]","[3372.9506361316485, 7269.525171385715, 13939.237594379289, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1764, 3008, 5838, 0, 0, 0]","[295.6961333333333, 6.99, 103.45880000000001, 0, 0, 0]","[0.009466666666666667, 0.0092, 0.009066666666666666, 0, 0, 0]","[0.0008, 0.0, 0.0, 0, 0, 0]","[3999.3038666666666, 17173.01, 34256.5412, 4295, 17180, 34360]","[371.99053333333336, 359.9908, 376.53093333333334, 372.0, 360.0, 376.54]","[199.9992, 305.0, 266.75, 200.0, 305.0, 266.75]","[(6, 0.05158333333333333, 0.019405555555555554), (6, 0.0, 0.0013222222222222225), (6, 0.0, 0.0012722222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04841666666665, 10.090594444444443), (16099, 51.900000000000006, 6.1886777777777775), (32206, 58.2, 11.638727777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,"[39.76172747580045, 26.869908664527276, 41.66097697225498, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[672.9587871390784, 2174.813881135628, 4680.762431721706, 0, 0, 0]","[3356.0412128609214, 5927.1861188643725, 11430.237568278295, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1602, 2177, 6712, 0, 0, 0]","[139.80826666666667, 38.44506666666667, 331.34880000000004, 0, 0, 0]","[0.009333333333333334, 0.0, 0.013066666666666667, 0, 0, 0]","[0.0002666666666666667, 0.0, 0.004666666666666666, 0, 0, 0]","[4155.191733333333, 17141.554933333333, 34028.6512, 4295, 17180, 34360]","[371.99066666666664, 360.0, 376.5269333333334, 372.0, 360.0, 376.54]","[199.99973333333332, 305.0, 266.74533333333335, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0010666666666666667), (5, 0.0, 0.006033333333333333), (7, 0.0, 0.0027833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108933333333333), (16100, 51.900000000000006, 6.183966666666667), (32205, 58.2, 11.637216666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,"[37.254901960784316, 39.17551221920513, 41.66097697225498, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[964.2435202004584, 2141.849221566328, 0, 0, 0, 0]","[3064.7564797995415, 5960.150778433672, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1501, 3174, 6712, 0, 0, 0]","[524.2864, 499.81786666666676, 356.51480000000004, 0, 0, 0]","[0.01653333333333333, 1.9952, 0.012, 0, 0, 0]","[0.012800000000000002, 0.014, 0.004, 0, 0, 0]","[3770.7136, 16680.182133333332, 34003.4852, 4295, 17180, 34360]","[371.9834666666667, 358.0048, 376.528, 372.0, 360.0, 376.54]","[199.9872, 304.986, 266.746, 200.0, 305.0, 266.75]","[(6, 0.0, 0.002127777777777778), (8, 0.0, 0.001516666666666667), (7, 0.0, 0.001911111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107872222222221), (16097, 51.900000000000006, 6.188483333333333), (32205, 58.2, 11.638088888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
