interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
58,8,"[419.4461622241998, 786.1861931095266, 0, 0, 373.69944797718307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[419.4461622241998, 800.8576688609924, 2514.5409276262694, 940.7363078716186, 631.0513939179824, 1120.352497775195, 1056.8997874446347, 589.1686918820019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3.1014666666666666, 0.0, 0.0), (5.592, 0.0, 0.0), (41.943, 0.0046, 0.0), (7.121066666666667, 0.0, 0.0), (16.7766, 6.666666666666668e-05, 6.666666666666668e-05), (0.0, 0.0046, 6.666666666666668e-05), (139.81, 0.0, 0.0), (83.886, 0.004666666666666667, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 5.555555555555557e-06), (1, 0.0, 0.00023333333333333336), (2, 0.0, 0.0010722222222222222), (2, 0.0, 8.333333333333333e-05), (1, 0.0, 0.00016666666666666666), (1, 0.0, 0.00105), (2, 0.0, 0.0026833333333333336), (2, 0.0, 0.0015166666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 162, 156, 157, 163, 158, 159, 160, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 2, 1, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
59,8,"[405.3986569971381, 0, 2232.9787954473054, 906.3109000214981, 376.14446734271894, 1547.3700596382855, 628.7750658402916, 396.6300035307897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[419.4461622241998, 800.8576688609924, 2232.9787954473054, 1719.417756124193, 631.0513939179824, 2514.5409276262694, 1245.7441032810002, 420.2515221397388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8.257200000000001, 0.0, 0.0), (2.097, 0.0, 0.0), (1034.5942666666667, 0.0003333333333333333, 0.0007333333333333332), (33.5544, 0.0048, 0.003466666666666667), (14.6794, 0.0, 0.0), (33.5544, 0.004733333333333333, 6.666666666666668e-05), (173.36426666666668, 0.0, 0.0002), (36.04426666666667, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 5.555555555555557e-06), (1, 0.0, 0.0001111111111111111), (2, 1.666666666666667e-05, 8.333333333333333e-05), (1, 0.0, 0.0023166666666666665), (1, 0.0, 0.0), (2, 0.0, 0.0010999999999999998), (3, 0.0, 0.00431111111111111), (2, 5e-05, 9.999999999999999e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 162, 164, 165, 163, 166, 167, 168, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 2, 2, 0, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
60,9,"[0, 2708.859478712651, 1497.3838228387908, 993.2728717591247, 0, 1451.4337628278006, 0, 388.19137110999964, 502.70379551894536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[419.4461622241998, 2708.859478712651, 2232.9787954473054, 1719.417756124193, 631.0513939179824, 2514.5409276262694, 1245.7441032810002, 420.2515221397388, 525.5620067601462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8.0384, 0.0, 0.0), (125.829, 0.003333333333333333, 0.0012666666666666666), (1398.101, 0.0, 0.0006666666666666666), (184.5492, 0.005, 0.0038666666666666663), (13.281533333333332, 0.0, 0.0), (41.943, 0.004666666666666667, 6.666666666666668e-05), (118.83813333333332, 0.0, 0.0004), (14.54853333333333, 0.0, 0.0), (473.9556, 4.806, 0.02386666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0), (3, 0.0, 0.0006444444444444443), (2, 0.0, 5.555555555555555e-05), (1, 0.0, 0.0024277777777777774), (1, 0.0, 0.0), (2, 0.0, 0.0010388888888888889), (3, 0.0, 0.0038166666666666666), (2, 0.0, 0.00018888888888888888), (1, 0.0, 0.005094444444444444), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[161, 169, 164, 165, 163, 166, 167, 168, 170, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 2, 2, 2, 0, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
61,10,"[583.3915269050505, 1699.2180341187577, 0, 0, 985.1530201747586, 0, 1510.7508426135992, 0, 509.6452311336771, 253.15647776580917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[877.3386810122662, 2708.859478712651, 2232.9787954473054, 1719.417756124193, 1265.1289132729594, 2514.5409276262694, 2143.2883599075767, 420.2515221397388, 525.5620067601462, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(47.5354, 0.0, 6.666666666666668e-05), (170.56820000000002, 0.0034, 0.0014666666666666665), (1375.7314, 0.0002, 0.0009333333333333332), (67.1088, 0.004933333333333334, 0.004533333333333333), (499.1218, 0.0004, 0.0003333333333333333), (41.943, 0.0046, 0.0), (444.5958, 0.26313333333333333, 0.009800000000000001), (8.737533333333333, 0.020333333333333328, 0.020666666666666667), (384.4776, 1.923, 0.02493333333333333), (44.738800000000005, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0002222222222222222), (3, 0.0, 0.0005666666666666666), (2, 0.0, 5.555555555555555e-05), (1, 0.0, 0.0025444444444444442), (2, 0.012733333333333334, 0.0036666666666666666), (2, 0.0, 0.0010722222222222222), (2, 0.0, 0.009683333333333334), (2, 0.0, 9.444444444444444e-05), (1, 0.0, 0.005011111111111111), (2, 0.0, 0.0004222222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[171, 169, 164, 165, 172, 166, 173, 168, 170, 174, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 2, 1, 2, 2, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
62,8,"[0, 0, 762.5521196399111, 439.36745822889833, 1227.2879232088728, 0, 1529.8737087128266, 0, 0, 370.50033113493754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[877.3386810122662, 2708.859478712651, 1249.5711266940536, 474.23400989955957, 1265.1289132729594, 0, 2143.2883599075767, 0, 525.5620067601462, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(29.35993333333334, 0.0, 0.0), (170.56820000000002, 0.003333333333333333, 0.0014), (121.63446666666664, 0.017466666666666665, 0.003533333333333333), (61.516, 0.0, 0.00046666666666666666), (455.08166666666676, 0.012533333333333334, 0.18906666666666663), 0, (327.15540000000004, 0.016933333333333335, 0.001066666666666667), 0, (419.43, 3.8347333333333333, 0.0464), (41.24373333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00016111111111111108), (3, 0.0, 0.0008388888888888889), (1, 0.0032333333333333337, 0.00037777777777777777), (3, 0.0, 0.0007944444444444444), (2, 0.0002833333333333333, 0.0029611111111111123), 0, (2, 0.0, 0.00023888888888888888), 0, (1, 0.00031666666666666665, 0.004988888888888889), (2, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[171, 169, 175, 176, 172, -1, 173, -1, 170, 174, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 1, 0, 1, -1, 2, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
63,8,"[1283.1686751166799, 807.2018146390005, 920.6997522162576, 471.02048424802877, 0, 319.3147248848671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2045.6698560517057, 810.190296171332, 1249.5711266940536, 474.23400989955957, 1265.1289132729594, 597.5596412478345, 2143.2883599075767, 0, 0, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(27.962, 0.0, 0.001), (19.922400000000003, 0.0002, 0.00013333333333333334), (173.364, 0.0, 6.666666666666668e-05), (50.331199999999995, 0.0, 0.0), (471.15966666666674, 0.013066666666666664, 0.18946666666666667), (3.3202, 0.0005333333333333334, 0.003933333333333333), (369.0984, 0.0174, 0.0011333333333333332), 0, 0, (55.9236, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.04615, 0.016233333333333336), (1, 0.0, 0.0004222222222222222), (1, 1.666666666666667e-05, 0.0002833333333333333), (3, 0.0, 0.000638888888888889), (2, 0.00035, 0.0039833333333333335), (1, 0.0, 0.0), (2, 0.0, 0.00023888888888888888), 0, 0, (2, 0.0, 3.888888888888889e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[177, 178, 175, 176, 172, 179, 173, -1, -1, 174, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 1, 0, 2, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
64,8,"[1196.6813573689292, 802.6664322412792, 0, 474.23400989955957, 2529.022779409242, 401.4926806578124, 929.2462688167204, 620.8906222193348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2045.6698560517057, 810.190296171332, 1249.5711266940536, 474.23400989955957, 2529.022779409242, 597.5596412478345, 929.2462688167204, 780.8292475301611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(22.3696, 0.0, 0.001), (20.62146666666667, 0.0, 0.0), (128.6248666666667, 0.01686666666666667, 0.002933333333333333), (60.8172, 0.0, 0.0), (58.7202, 0.004666666666666667, 6.666666666666668e-05), (3.582, 0.0, 0.0), (1.3980666666666666, 0.0, 0.0), (35.65126666666667, 0.038266666666666664, 0.0012666666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 1.1111111111111112e-05), (1, 0.0, 1.6666666666666667e-05), (1, 0.0014333333333333331, 0.00036666666666666667), (3, 0.0, 0.0006611111111111111), (2, 0.0, 0.0010999999999999998), (1, 0.0, 0.0), (1, 0.0, 0.0001111111111111111), (3, 0.0, 0.007622222222222224), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[177, 178, 175, 176, 180, 179, 181, 182, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
65,9,"[0, 0, 1135.5979072025643, 0, 2128.9380372999444, 0, 928.9311828566526, 656.2213348105421, 439.0876958201859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2045.6698560517057, 810.190296171332, 2010.2595573766505, 474.23400989955957, 2529.022779409242, 597.5596412478345, 929.2462688167204, 780.8292475301611, 479.1467168674371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.001), (19.922400000000003, 0.0002666666666666667, 0.0002), (20.971333333333327, 0.04126666666666667, 0.0015333333333333334), (47.53493333333333, 0.0, 0.0), (61.516400000000004, 0.004666666666666667, 0.0), (1.2230666666666665, 0.0, 0.0), (2.796133333333333, 0.0, 0.0), (73.39986666666668, 0.03806666666666667, 0.0012), (36.3506, 0.004666666666666667, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 1.1111111111111112e-05), (1, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.00016111111111111108), (3, 0.0, 0.0006777777777777777), (2, 0.0, 0.0010555555555555557), (1, 0.0, 0.0), (1, 0.0, 0.0001111111111111111), (3, 0.0, 0.0005555555555555557), (1, 0.0, 0.0011111111111111111), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[177, 178, 183, 176, 180, 179, 181, 182, 184, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 0, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
66,9,"[3054.608628262828, 411.5683962973614, 0, 583.3915269050505, 0, 541.3552859267407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3157.4334564205146, 805.5278583660453, 2010.2595573766505, 877.3386810122662, 2529.022779409242, 572.2598602075298, 929.2462688167204, 780.8292475301611, 479.1467168674371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13.981, 0.004533333333333333, 6.666666666666668e-05), (64.3126, 0.0009333333333333332, 0.0018666666666666666), (56.622800000000005, 0.040799999999999996, 0.0014), (47.5354, 0.0, 6.666666666666668e-05), (55.924, 0.004533333333333333, 0.0), (75.4974, 0.0046, 6.666666666666668e-05), (0.0, 0.0, 0.0), (58.71973333333332, 0.038266666666666664, 0.0012), (36.3506, 0.004666666666666667, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010944444444444443), (1, 0.0, 0.00014444444444444444), (2, 0.0, 0.00011666666666666667), (2, 0.0, 0.0002222222222222222), (2, 0.0, 0.0010333333333333334), (2, 0.0, 0.0011222222222222222), (1, 0.0, 0.0001111111111111111), (3, 0.0, 0.0005333333333333334), (1, 0.0, 0.0010333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[185, 186, 183, 187, 180, 188, 181, 182, 184, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 1, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
67,8,"[0, 589.9122177697102, 1159.8783019726538, 804.078297530017, 844.2204475370198, 0, 566.7049898947557, 251.15514745673997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3157.4334564205146, 805.5278583660453, 1683.9607611416393, 877.3386810122662, 844.2204475370198, 572.2598602075298, 1119.1330373595124, 737.1184338671557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2.7962, 0.0046, 0.0), (36.3506, 0.0007333333333333332, 0.0012666666666666666), (0.0, 0.0044666666666666665, 0.00013333333333333334), (29.35993333333334, 0.0, 0.0), (67.1088, 0.0046, 6.666666666666668e-05), (39.146800000000006, 0.0046, 6.666666666666668e-05), (64.3126, 0.004666666666666667, 0.00013333333333333334), (58.7202, 0.004733333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010388888888888889), (1, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.0009055555555555556), (2, 0.0, 0.00016111111111111108), (1, 0.0, 0.0010722222222222222), (2, 0.0, 0.0010611111111111112), (3, 0.0, 0.001077777777777778), (1, 0.0, 0.0010833333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[185, 186, 189, 187, 190, 188, 191, 192, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 1, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
68,8,"[844.2204475370198, 0, 1161.2390325445572, 877.3386810122662, 794.1978327487292, 760.9816372485877, 1099.2829774177326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[844.2204475370198, 805.5278583660453, 1683.9607611416393, 877.3386810122662, 844.2204475370198, 785.6232190106965, 1119.1330373595124, 737.1184338671557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(67.1088, 0.0046, 6.666666666666668e-05), (111.848, 0.0007333333333333332, 0.0012666666666666666), (0.0, 0.004266666666666667, 6.666666666666668e-05), (5.592266666666666, 0.0, 0.0), (27.962, 0.0046, 0.0), (128.62506666666664, 0.00046666666666666666, 0.0014), (39.146800000000006, 0.004666666666666667, 6.666666666666668e-05), (16.7772, 0.004666666666666667, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010722222222222222), (1, 0.0, 4.4444444444444447e-05), (2, 0.0, 0.0008555555555555556), (2, 0.0, 0.0001944444444444444), (1, 0.0, 0.0010333333333333334), (2, 0.0705, 0.025599999999999998), (3, 0.0, 0.0010388888888888889), (1, 0.0, 0.0010277777777777776), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[193, 186, 189, 187, 190, 194, 191, 192, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 1, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
69,9,"[794.1978327487292, 1510.7508426135992, 0, 0, 0, 0, 0, 735.4592293782081, 354.7662454720879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[844.2204475370198, 2143.2883599075767, 1683.9607611416393, 877.3386810122662, 844.2204475370198, 785.6232190106965, 1119.1330373595124, 839.7218285177887, 441.28272842649113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(27.962, 0.0046, 0.0), (444.5958, 0.26313333333333333, 0.009800000000000001), (0.0, 0.0044, 6.666666666666668e-05), (11.184533333333333, 0.0, 6.666666666666668e-05), (13.981, 0.0044666666666666665, 0.0), (120.23626666666664, 0.0, 0.001066666666666667), (36.3506, 0.0046, 0.0), (198.53013333333334, 0.0008, 0.013533333333333333), (306.18366666666674, 0.5942000000000001, 0.19193333333333332), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010333333333333334), (2, 0.0, 0.009683333333333334), (2, 0.0, 0.0008444444444444444), (2, 0.0, 0.00019999999999999998), (1, 0.0, 0.00105), (2, 1.666666666666667e-05, 0.0006111111111111112), (3, 0.0, 0.0010444444444444444), (2, 0.06103333333333333, 0.012594444444444445), (3, 0.011550000000000001, 0.43049444444444446), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[193, 195, 189, 187, 190, 194, 191, 196, 197, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 1, 1, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
70,9,"[813.476935971121, 0, 0, 1774.594981083238, 766.2627758313829, 1159.8783019726538, 166.15920635027632, 493.7654380992698, 441.28272842649113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[844.2204475370198, 2143.2883599075767, 2957.8401968246035, 1776.6857356168036, 804.6364234793698, 1683.9607611416393, 563.0417833158981, 839.7218285177887, 441.28272842649113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13.981, 0.0044666666666666665, 0.0), (327.15540000000004, 0.016933333333333335, 0.001066666666666667), (181.4032, 0.00013333333333333334, 0.00013333333333333334), (50.3316, 0.004666666666666667, 6.666666666666668e-05), (53.1278, 0.004666666666666667, 0.00013333333333333334), (0.0, 0.0044666666666666665, 0.00013333333333333334), (20.00973333333333, 0.0, 0.0), (229.28813333333326, 0.002, 0.0057333333333333325), (281.018, 0.42160000000000003, 0.13533333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.00105), (2, 0.0, 0.00023888888888888888), (3, 0.05556666666666666, 0.026677777777777772), (3, 0.0, 0.0011111111111111111), (3, 0.0, 0.00115), (2, 0.0, 0.0009055555555555556), (3, 0.0, 2.2222222222222223e-05), (2, 0.29986666666666667, 0.011727777777777776), (3, 1.666666666666667e-05, 0.2272388888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[193, 195, 198, 199, 200, 201, 202, 196, 197, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 2, 1, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
